id,type,degree,inDegree,outDegree,pagerank
42039,703-004-5391,6,3,3,0.7006515409567599
42072,703-004-5384,4,1,3,0.5165268771580819
42207,703-004-5388,6,1,5,0.45197706526402215
4222,703-004-5399,4,1,3,0.8145275168514599
42226,703-004-5394,2,1,1,0.6028966885939152
42268,703-004-5383,6,2,4,0.7816469758147252
42704,703-004-5382,9,5,4,2.993583906337148
42823,703-004-5394,"","","",0.27920371738274696
42831,703-004-5388,4,1,3,0.38187047196105567
42864,703-004-5399,7,4,3,2.6698583321106564
42940,207-008-2398,5,3,2,1.5598529061327722
43270,703-004-5397,5,3,2,1.7888054476137283
4329,703-004-5392,6,4,2,1.3878174079182473
43311,703-004-5382,1,1,0,1.0072879326509265
43537,703-004-5381,5,2,3,0.7264347248843345
43783,703-004-5394,3,2,1,0.5923174244513599
43839,703-004-5384,8,6,2,2.4261350728868414
44228,703-004-5387,7,1,6,0.32666834933781397
44237,703-004-5391,4,0,4,0.27920371738274696
44382,703-004-5387,1,0,1,0.27920371738274696
44580,207-008-2398,3,2,1,0.7343421360062504
45012,703-004-5397,5,1,4,0.625852074884639
45115,703-004-5386,7,3,4,0.6462709700943867
45270,703-004-5392,3,2,1,0.9578443341112812
4529,703-004-5399,5,3,2,0.559484982486879
4629,703-004-5393,6,4,2,1.004127746667418
46542,703-004-5392,3,3,0,0.7588732829450093
46794,703-004-5380,4,1,3,0.8505035370906354
47039,703-004-5383,5,3,2,1.0522015838311303
47167,703-004-5394,6,3,3,0.5904365606531143
47666,703-004-5388,5,0,5,0.27920371738274696
47714,703-004-5398,5,3,2,1.476511595679785
47746,703-004-5387,5,3,2,3.3311926918317765
47765,703-004-5392,5,3,2,1.2431568484122046
47860,703-004-5381,2,1,1,0.5165268771580819
4800,703-004-5390,2,2,0,1.0667687302942919
48199,207-008-2398,6,3,3,1.195171494810231
48319,703-004-5383,5,3,2,1.174465162850815
4906,703-004-5386,3,2,1,0.6014679334202053
49070,703-004-5382,1,0,1,0.27920371738274696
49223,703-004-5381,5,3,2,1.7991391309944533
49650,703-004-5381,1,1,0,0.5969645956244345
49737,703-004-5380,4,3,1,0.9366820975233191
49794,703-004-5386,3,1,2,0.4888095097893209
5131,703-004-5390,7,3,4,1.5499595546820337
5180,703-004-5398,5,3,2,1.3898906799815665
5259,703-004-5383,8,3,5,1.612976584966862
5270,703-004-5398,4,1,3,0.33853450732658075
529,703-004-5395,5,3,2,1.0875954030986876
5363,703-004-5384,"","","",0.27920371738274696
5379,703-004-5387,1,0,1,0.27920371738274696
5887,703-004-5392,1,1,0,0.5013484388001077
608,703-004-5395,"","","",0.27920371738274696
6265,703-004-5384,2,1,1,0.4115260394148933
6524,703-004-5399,3,3,0,1.3556153858108766
674,703-004-5385,5,1,4,0.33853450732658075
7322,703-004-5397,6,4,2,1.4985719206173012
7472,703-004-5381,"","","",0.27920371738274696
76,703-004-5385,1,1,0,0.6095439141096463
7773,703-004-5382,1,0,1,0.27920371738274696
8387,703-004-5392,4,2,2,0.6199198566969648
8819,703-004-5384,3,0,3,0.27920371738274696
8904,703-004-5397,7,4,3,0.5805114377101173
9153,703-004-5384,1,1,0,0.36268717629505864
9379,703-004-5398,3,1,2,0.32204793316948477
942,703-004-5381,5,1,4,0.3946218807534849
9935,207-008-2399,6,1,5,0.4314860782385869
10079,703-004-5399,7,5,2,2.2688153685303827
10135,703-004-5395,5,2,3,0.8976193864144789
10271,703-004-5382,4,3,1,1.421886357836698
10432,703-004-5382,4,0,4,0.27920371738274696
10543,703-004-5386,4,2,2,2.25185820736469
10577,703-004-5394,6,3,3,1.1793839760207958
10917,703-004-5380,"","","",0.27920371738274696
10990,703-004-5388,3,1,2,0.62448135590994
11201,703-004-5384,8,3,5,1.1870582424165608
11451,703-004-5384,7,4,3,1.8026454826583926
11479,703-004-5393,4,1,3,0.4632847360615333
11610,703-004-5383,2,0,2,0.27920371738274696
11899,703-004-5391,1,1,0,0.42927626536177715
11977,703-004-5380,2,0,2,0.27920371738274696
12514,703-004-5393,3,2,1,0.8194609664147234
12668,703-004-5398,5,2,3,0.8868141195135775
12703,703-004-5398,1,0,1,0.27920371738274696
12829,703-004-5399,6,2,4,0.723848089022112
13010,703-004-5383,3,1,2,0.745379797566102
13053,703-004-5389,6,2,4,1.2410768355296402
13468,703-004-5388,6,3,3,0.745238676880818
1356,207-008-2399,2,1,1,0.36998301227997626
13765,703-004-5380,2,0,2,0.27920371738274696
1381,703-004-5395,3,3,0,1.4643643892864742
1382,703-004-5391,2,1,1,0.9156439750323201
13836,703-004-5385,6,4,2,1.0339306639790857
13924,703-004-5386,2,2,0,0.9856204146721997
13981,703-004-5393,3,1,2,0.4274391892628705
14180,703-004-5390,5,3,2,0.9287275994405061
14307,703-004-5398,3,1,2,0.33853450732658075
14311,703-004-5399,4,4,0,1.7273413471843506
14751,207-008-2398,4,3,1,2.3915204398181023
14856,703-004-5398,5,2,3,0.48618974132918746
15396,703-004-5396,5,1,4,0.4768400827494778
15408,703-004-5386,7,3,4,0.7303430348175788
15410,703-004-5389,6,3,3,0.7865302697513423
15443,703-004-5384,5,2,3,1.4484114715602285
15612,703-004-5392,2,1,1,0.8042924235895609
15955,703-004-5399,1,1,0,0.33853450732658075
15963,703-004-5392,5,4,1,0.7044130562190327
16390,703-004-5392,5,2,3,0.4454485908053691
16529,207-008-2398,6,4,2,5.51792806307299
16953,207-008-2398,5,4,1,1.505052062925868
17289,703-004-5389,7,3,4,1.5054075701954706
17369,207-008-2399,4,2,2,1.1016167984566678
17644,703-004-5385,5,4,1,1.987317397384455
1785,703-004-5397,8,2,6,0.8104539207259116
18040,703-004-5382,7,1,6,0.4911728317045353
18350,207-008-2398,2,2,0,1.7755894768728213
18671,703-004-5396,7,6,1,2.764454094753769
1875,207-008-2398,4,3,1,1.0729114873690193
19246,703-004-5397,7,2,5,1.2002352138877908
194,703-004-5390,9,3,6,1.0957871324701522
19558,703-004-5393,3,1,2,0.5413414565736282
19686,703-004-5388,2,1,1,0.3919322182760311
19917,703-004-5386,2,2,0,0.4939487647886224
20324,703-004-5383,3,2,1,0.7692591223904113
20795,703-004-5397,5,1,4,0.688444890523015
21025,703-004-5383,2,2,0,0.7719357012022461
21043,703-004-5384,4,1,3,0.6755422217798102
21139,703-004-5386,5,5,0,1.3010530166693377
21145,703-004-5397,5,3,2,0.9007792864983833
21195,703-004-5389,2,0,2,0.27920371738274696
21302,703-004-5387,6,3,3,1.2955478615201323
21438,703-004-5389,4,2,2,1.1940744974330046
21516,703-004-5389,3,2,1,0.8282221677504215
2168,207-008-2398,3,1,2,0.3978652972704144
22161,703-004-5396,5,3,2,1.1912674306679771
22648,703-004-5394,"","","",0.27920371738274696
2278,703-004-5382,4,4,0,0.7105537809523599
23198,703-004-5380,2,2,0,0.681220909654672
23246,207-008-2398,4,1,3,0.41470518183364624
23267,207-008-2398,5,4,1,1.6206015706100616
23375,703-004-5393,3,1,2,0.4433079565944446
23528,703-004-5384,4,2,2,1.6299262759378603
23747,703-004-5380,2,1,1,0.5203691984728398
23948,703-004-5394,3,2,1,1.601581025952686
24218,703-004-5387,5,2,3,2.2410100006558786
24388,703-004-5397,2,1,1,0.7290518815015885
24429,703-004-5398,6,5,1,1.9691989031976704
2449,703-004-5388,1,0,1,0.27920371738274696
24513,703-004-5381,4,1,3,1.645062035291316
24835,703-004-5394,4,3,1,2.5199940373553997
24942,703-004-5397,5,3,2,2.3727966279594646
2498,207-008-2398,3,1,2,0.9958664130969054
24998,703-004-5395,3,2,1,2.7745727721598565
25135,703-004-5385,7,5,2,0.994050440759679
25239,703-004-5397,4,3,1,1.416624469627648
25479,703-004-5395,6,3,3,0.7320240916418262
25489,703-004-5395,5,1,4,0.8543234644270142
26181,703-004-5383,3,2,1,0.5165268771580819
2621,703-004-5384,7,5,2,2.167982715556043
26324,703-004-5398,3,1,2,0.7646410262970139
26547,207-008-2399,6,5,1,2.549348961549106
27061,703-004-5388,5,2,3,1.9774007063675993
27128,703-004-5391,5,3,2,0.9524204476148094
27271,703-004-5385,8,6,2,1.900036121236672
27373,703-004-5384,4,1,3,0.5977140904938029
2768,703-004-5399,3,2,1,0.8715122844992336
27783,703-004-5384,3,2,1,1.4999454711503286
28226,207-008-2398,3,1,2,0.3422921240230235
2832,703-004-5387,4,3,1,1.338350464005174
28619,703-004-5388,2,0,2,0.27920371738274696
28654,703-004-5380,2,1,1,2.567563328310306
29218,703-004-5399,9,4,5,1.9051802237367819
2956,703-004-5391,8,3,5,3.148157627173331
29693,703-004-5393,2,1,1,0.5422559355920162
29748,703-004-5385,3,1,2,1.0715365994455606
30253,703-004-5391,7,2,5,1.0821449331330721
30680,703-004-5396,3,2,1,0.6468752812892856
30976,703-004-5390,1,1,0,0.38945992828873904
31146,703-004-5393,5,2,3,0.7398072918338167
31256,703-004-5387,5,3,2,2.424825803560719
31338,703-004-5382,4,0,4,0.27920371738274696
31795,703-004-5397,7,5,2,1.6595264569762251
31905,703-004-5394,5,2,3,0.6132710981632922
32181,703-004-5388,3,1,2,0.4678205951408863
32254,703-004-5388,3,1,2,0.5093196482653668
32267,703-004-5389,5,2,3,0.6964969399877108
32717,207-008-2398,1,0,1,0.27920371738274696
3278,207-008-2399,2,0,2,0.27920371738274696
33043,703-004-5399,4,1,3,0.4239533579369963
33061,207-008-2398,4,3,1,2.3290443546526465
33204,703-004-5381,3,1,2,0.6873775130023102
33440,703-004-5396,6,4,2,1.9994087179794018
33968,703-004-5389,1,1,0,2.2759694478673462
34085,703-004-5393,3,0,3,0.27920371738274696
34129,703-004-5389,3,3,0,2.7848766157969504
34262,703-004-5399,"","","",0.27920371738274696
34926,703-004-5381,4,2,2,0.6569941165062425
35118,703-004-5397,6,3,3,1.7355617834213524
35220,703-004-5393,3,2,1,1.24948998450936
35221,703-004-5390,6,3,3,2.052009370097872
35327,703-004-5391,2,1,1,0.4230808829965438
35713,703-004-5392,6,3,3,0.8801844956991025
35873,703-004-5386,4,2,2,1.801875360366061
35928,703-004-5397,4,2,2,0.7515502787431753
36392,703-004-5384,2,0,2,0.27920371738274696
36445,703-004-5387,2,1,1,0.6123461029173735
36516,703-004-5399,6,3,3,0.6096308343361104
36756,703-004-5396,4,3,1,1.2088877554997146
36766,703-004-5388,3,0,3,0.27920371738274696
36976,207-008-2399,6,4,2,2.2941574895716155
37433,703-004-5381,5,4,1,2.434709714901157
37611,703-004-5382,5,2,3,0.5908170506509149
37801,703-004-5399,4,3,1,1.9466423482559254
37838,703-004-5397,4,1,3,0.9732494306773318
37853,703-004-5389,4,3,1,0.9765364871015242
38111,703-004-5397,3,1,2,0.35831143730785864
39023,703-004-5399,4,1,3,0.5847408048185062
39621,703-004-5385,2,2,0,0.8089935147904667
40103,703-004-5385,5,3,2,1.257891535277065
40114,703-004-5395,5,2,3,0.8579049779076139
41207,703-004-5390,5,3,2,0.6162387589638445
41344,703-004-5391,3,1,2,1.448657305000795
41392,703-004-5387,4,2,2,0.5303212858200232
41423,703-004-5381,4,3,1,1.583957937079455
41542,703-004-5392,2,1,1,0.42426744326918797
41790,703-004-5398,5,4,1,1.2683807473585125
418,703-004-5385,6,2,4,0.8696129583625961
41947,703-004-5382,3,3,0,1.058630575447658
42061,703-004-5385,11,8,3,3.716927956418327
42406,703-004-5381,4,3,1,1.338813203576093
42580,703-004-5381,"","","",0.27920371738274696
42804,703-004-5395,4,2,2,0.7868181792122071
43347,703-004-5380,6,2,4,0.638236931803384
43534,703-004-5382,5,3,2,0.863975738317215
43542,703-004-5388,4,4,0,0.9468486279681294
43656,703-004-5396,5,1,4,0.9135975429506318
43781,703-004-5382,9,4,5,2.7806859679503932
4382,703-004-5385,4,1,3,0.4819914493318839
44069,703-004-5396,2,0,2,0.27920371738274696
44123,703-004-5396,5,2,3,0.629196371480724
44157,703-004-5383,3,3,0,3.1389107617914456
44166,703-004-5381,7,6,1,1.7895405606534056
44329,703-004-5394,3,3,0,2.1028211631208693
44334,703-004-5385,3,1,2,0.3518020132516895
44768,703-004-5394,3,2,1,0.547604344930662
44938,703-004-5381,6,4,2,0.8883882891006167
45354,703-004-5384,1,1,0,0.5573402524583709
45369,703-004-5394,3,2,1,0.8188076244999343
45538,703-004-5382,2,1,1,0.7584402956346431
4556,703-004-5386,1,0,1,0.27920371738274696
46023,703-004-5388,6,0,6,0.27920371738274696
46344,703-004-5385,5,3,2,1.6365849930608136
46575,703-004-5380,6,4,2,1.7476865858252324
46844,703-004-5392,2,0,2,0.27920371738274696
46924,703-004-5383,5,2,3,0.6294505281637007
47123,703-004-5391,4,3,1,0.6055754167332544
47126,703-004-5398,5,2,3,0.4057760692629256
47199,703-004-5399,7,3,4,0.637886858500516
47477,703-004-5389,2,2,0,0.5560807371206377
47586,703-004-5385,3,1,2,0.8959162452731686
47648,703-004-5394,4,3,1,0.713725071089699
47665,703-004-5381,6,3,3,1.2266340698603462
47693,703-004-5386,8,5,3,2.658515884811501
4784,703-004-5381,4,3,1,0.7106456853118167
47943,703-004-5383,4,1,3,0.33853450732658075
48384,703-004-5396,4,2,2,1.0485646079141289
48447,703-004-5383,2,1,1,0.6522263899477171
48831,703-004-5390,5,4,1,1.8265586187196639
48881,703-004-5398,5,2,3,0.931826964783977
48897,703-004-5387,3,1,2,0.33853450732658075
49001,703-004-5383,4,3,1,1.9643995507395446
49116,703-004-5382,2,1,1,0.9410955337348699
49128,703-004-5384,6,5,1,3.292579414904348
49139,703-004-5386,2,1,1,0.5951091592011356
49162,703-004-5393,5,3,2,1.2129869015353467
49236,703-004-5380,5,4,1,0.6500968444356531
49278,703-004-5388,6,3,3,0.8925309215431682
49502,703-004-5389,4,2,2,0.8427461941807831
49527,703-004-5396,4,3,1,2.247048545729294
49531,703-004-5388,6,3,3,1.6185583029994606
49584,703-004-5394,4,2,2,1.4222444212489094
5065,703-004-5380,6,2,4,2.4404723746839294
5265,703-004-5395,4,2,2,1.7694669113004935
5342,703-004-5381,4,3,1,0.9740559132562691
5380,703-004-5399,2,1,1,0.4180377658513179
5439,703-004-5399,3,2,1,0.6363280174239372
5861,703-004-5381,6,3,3,0.9169681830254768
6036,207-008-2399,6,2,4,1.6024324428806698
6076,703-004-5384,9,5,4,1.0176976317834643
6133,207-008-2399,7,6,1,2.883838479631251
6478,703-004-5385,3,0,3,0.27920371738274696
6727,207-008-2399,2,1,1,0.3978652972704144
6746,703-004-5396,6,4,2,2.4380329171526567
6961,703-004-5398,4,2,2,0.7503213846454542
7695,703-004-5380,3,2,1,0.4314860782385869
7847,703-004-5389,4,2,2,0.9995203306617202
8006,703-004-5394,3,2,1,0.8676090026130957
8871,703-004-5394,2,2,0,0.7673253501176653
8873,703-004-5395,3,2,1,1.1880503297012917
9082,703-004-5399,6,2,4,1.181695184429748
9166,703-004-5398,4,0,4,0.27920371738274696
9230,703-004-5392,3,1,2,0.38008938077997684
9235,703-004-5387,2,0,2,0.27920371738274696
9434,207-008-2398,5,3,2,1.9590277772364322
9699,703-004-5385,3,3,0,1.1108566650917369
9865,703-004-5389,2,1,1,0.5610999834655963
9933,703-004-5388,3,2,1,0.7019122011866346
10109,703-004-5398,2,0,2,0.27920371738274696
10202,703-004-5394,5,5,0,1.4888421578634214
10256,703-004-5394,4,1,3,0.5165268771580819
10649,703-004-5390,8,5,3,2.222171057673168
11036,703-004-5397,6,5,1,3.6635462030880306
11111,703-004-5382,6,2,4,0.5267855821932917
1113,703-004-5392,6,3,3,1.1616499715038795
11220,703-004-5389,6,2,4,0.772662017539358
11506,703-004-5387,4,3,1,2.5245787957549357
11569,703-004-5396,5,5,0,1.4488702545389769
11905,703-004-5395,8,3,5,1.873080057503043
11946,703-004-5398,3,2,1,0.7626574013347692
12058,703-004-5393,4,4,0,1.0861459103154474
12301,703-004-5389,7,4,3,1.0789345661623584
12322,207-008-2398,2,0,2,0.27920371738274696
1234,703-004-5398,3,1,2,0.9175338017563471
12560,703-004-5381,1,1,0,0.43425359727536994
12633,703-004-5384,2,2,0,0.569267909814203
13509,703-004-5384,5,2,3,0.563126268426468
13510,703-004-5393,2,0,2,0.27920371738274696
13523,703-004-5384,4,1,3,0.3791588801760325
1358,703-004-5396,2,0,2,0.27920371738274696
1385,703-004-5395,5,2,3,1.0048912308721774
14122,207-008-2399,1,1,0,0.5792712913403927
1434,703-004-5399,7,4,3,1.5897852360964557
14362,703-004-5396,3,2,1,1.9932975582214536
14493,703-004-5386,4,3,1,0.9295769634999687
14527,703-004-5389,5,2,3,1.9257055546739674
1472,703-004-5390,4,2,2,0.7609365868468259
14799,207-008-2398,4,3,1,1.6112501662188894
14851,703-004-5399,5,3,2,3.2040377520175483
15186,703-004-5395,4,3,1,1.0429293819362304
15323,703-004-5385,9,4,5,1.211178210312072
15370,703-004-5388,6,4,2,1.1981968991272618
15563,703-004-5380,5,4,1,0.8411866078082386
15694,703-004-5383,4,2,2,1.342575198318173
15911,703-004-5388,2,0,2,0.27920371738274696
16012,703-004-5380,6,5,1,1.707043636991437
16064,703-004-5388,4,3,1,0.8010103898656098
16431,703-004-5385,4,1,3,0.7134485942573776
16488,703-004-5399,4,3,1,0.8592303044452382
16649,703-004-5391,3,1,2,0.874931013303892
16675,703-004-5396,3,1,2,0.6311737402595499
16687,703-004-5387,7,3,4,1.4089381191547328
16811,703-004-5392,6,3,3,1.0466134756415406
17054,207-008-2399,3,1,2,0.5078987588334061
17227,703-004-5387,5,3,2,0.6846166909750933
17339,703-004-5392,5,3,2,1.911865997727944
17578,703-004-5389,4,1,3,0.3978652972704144
1759,703-004-5383,3,2,1,1.0557928134472414
18195,703-004-5390,5,1,4,1.0914613492307645
1825,703-004-5390,3,0,3,0.27920371738274696
18545,703-004-5393,8,5,3,1.3749948681235225
18707,207-008-2399,2,2,0,0.9943752784349078
18862,703-004-5392,4,2,2,0.586818151202079
19,703-004-5396,7,3,4,1.1728926600236111
19083,207-008-2398,5,3,2,1.4209903646047557
1967,703-004-5388,2,1,1,0.5395079319773617
1968,703-004-5390,8,6,2,1.9102112688230075
19875,703-004-5398,3,3,0,1.4333340745962437
19878,703-004-5391,6,4,2,1.4679122564203242
20076,703-004-5388,3,2,1,0.6684871580395809
20201,703-004-5395,3,3,0,1.5465513615526072
20694,703-004-5394,2,2,0,1.3680403312911096
2072,207-008-2398,2,0,2,0.27920371738274696
20739,703-004-5390,5,1,4,0.4625374210398212
20745,703-004-5390,5,1,4,0.4144131970779263
21022,703-004-5391,5,2,3,0.440056081230474
21028,703-004-5394,2,2,0,1.5240135106315376
21267,703-004-5395,3,1,2,0.7801840529388523
21285,703-004-5393,4,2,2,1.2435086783414502
21457,703-004-5399,3,3,0,0.8781414611437995
21618,703-004-5391,4,3,1,1.1537828823867202
21664,703-004-5396,3,0,3,0.27920371738274696
21693,703-004-5397,4,1,3,0.6020533302896264
21911,703-004-5384,6,4,2,1.2556012440247064
22386,703-004-5393,6,3,3,1.090712781967901
22556,703-004-5392,5,3,2,2.527897412654093
22806,703-004-5394,4,2,2,0.4552386381013929
22883,703-004-5389,2,1,1,0.6516640302855432
22945,703-004-5399,2,2,0,0.9420851941790953
23119,703-004-5386,4,1,3,0.4103573010060467
23200,703-004-5385,6,2,4,1.2949084790142595
2321,703-004-5389,5,3,2,1.140762512482304
2355,703-004-5383,6,2,4,1.077931695184644
24352,703-004-5395,7,3,4,1.589008444838659
2465,207-008-2398,6,3,3,1.0577799616555834
2475,703-004-5381,3,2,1,0.49569517757780246
24834,703-004-5390,4,2,2,0.8046140345463401
24844,703-004-5384,2,1,1,0.5904150911571272
25035,703-004-5389,3,2,1,1.0107974954772754
25290,703-004-5383,2,0,2,0.27920371738274696
25378,703-004-5392,4,3,1,1.3760017819719261
25480,703-004-5392,5,3,2,1.6315810738755063
25631,207-008-2398,5,3,2,0.7797967090540032
25896,703-004-5393,1,0,1,0.27920371738274696
26574,703-004-5392,3,0,3,0.27920371738274696
2661,703-004-5383,5,1,4,0.5140834980069803
27273,703-004-5392,3,3,0,1.6837683867877595
27548,703-004-5385,4,2,2,0.6880515316547058
27780,703-004-5380,4,3,1,1.5676235882741356
27813,207-008-2398,3,3,0,2.9282918384195717
28051,703-004-5396,4,2,2,1.2796437701329375
28152,703-004-5398,5,3,2,1.0133084974830124
28182,703-004-5393,5,2,3,0.805609817265856
28247,703-004-5385,3,2,1,0.9074901569083982
28340,703-004-5393,4,3,1,1.1125575246230777
28653,703-004-5385,4,4,0,1.7470417441120116
28948,703-004-5386,2,2,0,0.7386357173620859
29163,703-004-5388,4,1,3,0.6907837226815847
2958,703-004-5390,5,1,4,0.37512182779194486
30799,703-004-5392,4,3,1,1.1581203962618571
31019,703-004-5398,3,0,3,0.27920371738274696
31195,703-004-5390,4,1,3,0.6634672043634363
31225,207-008-2398,6,4,2,0.6950920772769376
31258,703-004-5381,4,2,2,0.8272793019031408
3138,703-004-5381,4,3,1,1.071973529557018
31608,703-004-5392,3,2,1,0.8061762347863308
31678,703-004-5384,2,0,2,0.27920371738274696
3174,703-004-5392,7,5,2,1.2886608664967887
31747,703-004-5399,5,2,3,1.773043584402512
32358,703-004-5385,3,1,2,0.8651215715016874
32406,703-004-5395,2,2,0,1.2166894147898077
32556,703-004-5386,6,5,1,1.7359518249549508
32661,703-004-5392,2,0,2,0.27920371738274696
33326,703-004-5395,"","","",0.27920371738274696
33344,703-004-5394,2,1,1,0.6354941971990816
335,703-004-5392,2,1,1,0.35831143730785864
33505,703-004-5380,"","","",0.27920371738274696
34064,703-004-5381,8,5,3,2.2322762448964055
34108,703-004-5391,5,1,4,0.7482843968030028
34552,703-004-5381,4,3,1,0.7618735832971312
34575,207-008-2398,6,3,3,0.9379179968854361
3459,703-004-5399,2,1,1,0.4918023659204424
34595,703-004-5398,6,2,4,0.7905761457423476
35050,703-004-5381,3,0,3,0.27920371738274696
35100,703-004-5385,1,0,1,0.27920371738274696
354,703-004-5388,5,4,1,2.6406951763618673
35462,207-008-2398,5,3,2,0.8703209690054557
35596,703-004-5398,2,0,2,0.27920371738274696
35765,703-004-5395,4,2,2,0.5151825305849393
35870,703-004-5383,1,0,1,0.27920371738274696
36014,703-004-5382,2,2,0,0.6688092380139217
36139,703-004-5394,3,1,2,0.45247632414346234
36327,703-004-5397,2,2,0,0.47472250851149583
36349,703-004-5386,2,1,1,0.32666834933781397
36536,703-004-5386,2,1,1,0.6280192206059826
36805,703-004-5395,3,2,1,0.5151400274596372
36814,703-004-5397,2,1,1,0.32666834933781397
36836,703-004-5383,3,2,1,0.5784855758803751
36854,703-004-5381,3,2,1,1.2262671375215162
37008,703-004-5394,1,0,1,0.27920371738274696
37192,703-004-5396,1,0,1,0.27920371738274696
3739,703-004-5381,2,0,2,0.27920371738274696
37453,703-004-5394,5,3,2,0.9359782137282449
37660,703-004-5383,2,1,1,0.6028360842611293
37738,703-004-5393,2,2,0,1.8539341385661472
38316,703-004-5387,8,4,4,1.232726592255357
38457,703-004-5383,4,2,2,0.593267603868967
38556,703-004-5387,3,1,2,0.8976357486307271
38673,703-004-5389,1,1,0,0.929290289223452
38723,703-004-5394,3,1,2,0.3804615988868899
39040,703-004-5397,"","","",0.27920371738274696
39338,703-004-5390,3,2,1,0.47054551495161073
39635,703-004-5382,3,2,1,2.515227592317541
39669,703-004-5381,2,2,0,1.5935539601180273
39752,703-004-5397,4,1,3,0.6247657379003917
39813,703-004-5389,5,5,0,2.204722585665428
39921,703-004-5385,6,2,4,2.655123649754163
39969,207-008-2398,2,1,1,0.3793617818362644
40046,703-004-5392,5,2,3,0.7559137501476337
40072,703-004-5390,6,4,2,1.0428645942558052
40097,703-004-5399,5,3,2,1.736936647033497
404,703-004-5383,4,4,0,1.7511335660159755
40537,703-004-5381,4,3,1,1.1611024788646496
40612,703-004-5380,2,1,1,0.44829646872267315
4063,703-004-5380,1,0,1,0.27920371738274696
40691,703-004-5391,4,4,0,0.7576740024831509
40883,207-008-2398,4,1,3,1.1582140918039585
41222,703-004-5383,4,2,2,1.1987281148985
41439,703-004-5388,3,2,1,0.4891648294119935
41534,703-004-5392,5,3,2,1.858230828270056
41662,703-004-5384,3,2,1,0.9639520064057852
42577,703-004-5399,1,1,0,0.6319810006717848
42608,703-004-5380,7,3,4,0.9505621078383211
42647,703-004-5384,6,1,5,0.37512182779194486
429,703-004-5384,3,0,3,0.27920371738274696
42966,703-004-5390,6,5,1,2.6884863647587305
4308,703-004-5396,6,2,4,1.105183098665503
43273,703-004-5391,1,0,1,0.27920371738274696
43502,703-004-5397,6,4,2,1.4258114708293617
43550,703-004-5388,7,4,3,0.8046063082501076
43652,703-004-5387,4,3,1,0.7182403838783465
44419,703-004-5397,4,2,2,1.78831378693546
44983,703-004-5391,2,2,0,0.7103407909746053
4502,703-004-5393,5,3,2,1.2271456882167924
45248,703-004-5394,4,2,2,0.8800359500217106
45699,703-004-5395,5,1,4,0.3795433023442546
45976,207-008-2398,7,4,3,1.7613014602220929
46547,703-004-5389,2,1,1,0.5793137937661843
46742,703-004-5380,2,0,2,0.27920371738274696
46793,703-004-5391,3,1,2,0.35831143730785864
46863,703-004-5388,2,2,0,0.4993868711743077
46958,703-004-5396,3,1,2,0.4759845431227463
46992,703-004-5386,2,0,2,0.27920371738274696
47041,703-004-5393,4,1,3,0.3733950545929546
47171,703-004-5383,4,3,1,1.6504106375271912
47416,703-004-5395,3,2,1,1.1973593539049774
47508,703-004-5382,2,0,2,0.27920371738274696
47683,703-004-5382,2,2,0,1.0635037509147391
48190,703-004-5386,5,2,3,1.177915556396491
48255,703-004-5384,3,0,3,0.27920371738274696
48351,207-008-2399,5,4,1,1.272888760150845
4842,703-004-5383,8,4,4,1.6946111105078099
48429,703-004-5382,6,4,2,1.9049732711776228
48682,703-004-5396,3,2,1,1.4626691135607697
48813,703-004-5381,1,0,1,0.27920371738274696
49220,703-004-5383,3,0,3,0.27920371738274696
49371,703-004-5381,3,1,2,0.5800489593713399
49586,703-004-5381,2,2,0,1.1374929442361466
4960,703-004-5393,1,0,1,0.27920371738274696
49906,703-004-5381,9,4,5,0.9082031507122363
49929,207-008-2398,5,2,3,0.5442145791318709
49944,207-008-2399,6,2,4,0.8271676202606896
49954,703-004-5398,4,2,2,2.211849830647905
5014,703-004-5397,6,4,2,1.9518156917896725
5529,703-004-5384,2,1,1,0.4679156330247362
5562,703-004-5385,4,2,2,1.786730035879139
5728,703-004-5394,5,2,3,0.7105878668228531
578,703-004-5392,5,4,1,0.7460079389472108
5862,703-004-5396,2,1,1,2.3616292409361983
5973,703-004-5397,2,2,0,0.6385714888163605
6244,703-004-5396,3,1,2,0.48280075339086154
6493,703-004-5381,3,1,2,0.4980067287099776
6679,703-004-5399,5,4,1,2.353700760742979
6901,703-004-5381,3,1,2,0.9085629968753447
7213,703-004-5395,2,2,0,0.9314968182831919
7545,207-008-2399,7,6,1,2.7049356850597515
7582,703-004-5383,8,5,3,2.0109965030940113
7675,703-004-5398,4,2,2,1.0319666581151121
7932,703-004-5383,5,3,2,0.6917740241385376
8058,703-004-5389,3,1,2,0.33853450732658075
8302,703-004-5393,4,2,2,0.6439280631575576
8416,703-004-5395,4,4,0,2.3236179267128367
8599,703-004-5394,4,3,1,1.4919145960612228
8707,703-004-5396,3,2,1,0.6294757922512568
8941,703-004-5385,4,1,3,0.8659150795889764
9077,703-004-5399,6,2,4,1.3510613880166935
9209,703-004-5383,3,2,1,1.0780972334173577
9214,703-004-5384,3,0,3,0.27920371738274696
9265,703-004-5399,3,2,1,1.5525189271128215
9402,703-004-5396,2,2,0,1.11719507943941
9439,703-004-5387,3,2,1,1.0570817376975716
994,703-004-5397,5,2,3,0.5296561204722449
9965,703-004-5383,2,0,2,0.27920371738274696
10022,703-004-5397,6,3,3,1.2056272638709844
10059,703-004-5383,4,3,1,0.9697058687533046
